161203.sz	
161205.sz	
161206.sz	
161208.sz	
161209.sz	
161301.sz	
161302.sz	
161303.sz	
161304.sz	
161305.sz	
161306.sz	
161501.sz	
161502.sz	
161503.sz	
161601.sz	
161603.sz	
161604.sz	
161605.sz	
161606.sz	
161607.sz	
161609.sz	
161610.sz	
161611.sz	
161701.sz	
161702.sz	
161703.sz	
161704.sz	
161706.sz	
161707.sz	
161708.sz	
161709.sz	
161710.sz	
161711.sz	
161712.sz	
161801.sz	
161802.sz	
161803.sz	
161804.sz	
161806.sz	
161807.sz	
161808.sz	
161809.sz	
161901.sz	
161902.sz	
161903.sz	
161905.sz	
161906.sz	
162001.sz	
162002.sz	
162003.sz	
162004.sz	
162005.sz	
162006.sz	
162007.sz	
162008.sz	
162009.sz	
162101.sz	
162102.sz	
162103.sz	
162201.sz	
162202.sz	
162203.sz	
162204.sz	
162205.sz	
162206.sz	
162207.sz	
162208.sz	
162209.sz	
162401.sz	
162402.sz	
162403.sz	
162404.sz	
162405.sz	
162406.sz	
162408.sz	
162409.sz	
162410.sz	
162501.sz	
162502.sz	
162503.sz	
162504.sz	
162505.sz	
162506.sz	
162507.sz	
162508.sz	
162601.sz	
162602.sz	
162603.sz	
162604.sz	
162605.sz	
162607.sz	
162608.sz	
162609.sz	
162610.sz	
162611.sz	
162701.sz	
162702.sz	
162703.sz	
162705.sz	
162706.sz	
162707.sz	
162708.sz	
162709.sz	
162710.sz	
162901.sz	
162902.sz	
162903.sz	
162904.sz	
162905.sz	
162906.sz	
163101.sz	
163102.sz	
163103.sz	
163104.sz	
163105.sz	
163106.sz	
163107.sz	
163108.sz	
163201.sz	
163203.sz	
163205.sz	
163206.sz	
163207.sz	
163301.sz	
163302.sz	
163401.sz	
163402.sz	
163403.sz	
163404.sz	
163405.sz	
163501.sz	
163502.sz	
163503.sz	
163504.sz	
163505.sz	
163506.sz	
163601.sz	
163602.sz	
163603.sz	
163604.sz	
163605.sz	
163606.sz	
163607.sz	
163701.sz	
163702.sz	
163703.sz	
163704.sz	
163705.sz	
163801.sz	
163803.sz	
163804.sz	
163805.sz	
163806.sz	
163807.sz	
163901.sz	
163902.sz	
163903.sz	
163904.sz	
163905.sz	
164001.sz	
164003.sz	
164004.sz	
164005.sz	
164101.sz	
164103.sz	
164104.sz	
164201.sz	
164202.sz	
164203.sz	
164204.sz	
164501.sz	
164502.sz	
164503.sz	
164504.sz	
164505.sz	
164506.sz	
164507.sz	
164601.sz	
164602.sz	
164603.sz	
164604.sz	
164605.sz	
164801.sz	
164803.sz	
164804.sz	
165301.sz	
165303.sz	
165304.sz	
165305.sz	
165306.sz	
165307.sz	
165308.sz	
165401.sz	
165402.sz	
165403.sz	
165404.sz	
165405.sz	
165406.sz	
165501.sz	
165502.sz	
165503.sz	
165504.sz	
165505.sz	
165506.sz	
165507.sz	
165701.sz	
165702.sz	
165703.sz	
165801.sz	
165802.sz	
165803.sz	
165804.sz	
165805.sz	
166001.sz	
166002.sz	
166003.sz	
166004.sz	
166101.sz	
166102.sz	
166103.sz	
166104.sz	
166201.sz	
166202.sz	
166203.sz	
166601.sz	
166602.sz	
166603.sz	
166901.sz	
184688.sz	
184689.sz	
184690.sz	
184691.sz	
184692.sz	
184693.sz	
184698.sz	
184699.sz	
184701.sz	
184703.sz	
184705.sz	
184721.sz	
184722.sz	
184728.sz	
200002.sz	万科B
200011.sz	*ST物业B
200012.sz	南玻B
200016.sz	深康佳B
200017.sz	ST中华B
200018.sz	*ST中冠B
200019.sz	深深宝B
200020.sz	深华发B
200022.sz	深赤湾B
200024.sz	招商局B
200025.sz	深特力B
200026.sz	飞亚达B
200028.sz	一致B
200029.sz	深深房B
200030.sz	*ST盛润B
200037.sz	深南电B
200039.sz	中集B
200041.sz	*ST本实B
200045.sz	深纺织B
200053.sz	深基地B
200054.sz	建摩B
200055.sz	方大B
200056.sz	深国商B
200058.sz	深赛格B
200152.sz	山航B
200160.sz	ST帝贤B
200168.sz	*ST雷伊B
200413.sz	宝石B
200418.sz	小天鹅B
200429.sz	粤高速B
200468.sz	宁通信B
200488.sz	晨鸣B
200505.sz	*ST珠江B
200512.sz	闽灿坤B
200513.sz	丽珠B
200521.sz	皖美菱B
200530.sz	大冷B
200539.sz	粤电力B
200541.sz	粤照明B
200550.sz	江铃B
200553.sz	沙隆达B
200570.sz	苏常柴B
200581.sz	苏威孚B
200596.sz	古井贡B
200613.sz	ST东海B
200625.sz	长安B
200706.sz	瓦轴B
200725.sz	京东方B
200726.sz	鲁泰B
200761.sz	本钢板B
200770.sz	*ST武锅B
200771.sz	杭汽轮B
200869.sz	张裕B
200986.sz	粤华包B
200992.sz	中鲁B
362233.sz	
369999.sz	
395001.sz	
395002.sz	
395003.sz	
395011.sz	
395012.sz	
395013.sz	
395021.sz	
395022.sz	
395023.sz	
395031.sz	
395032.sz	
395041.sz	
395099.sz	
399001.sz	深证成份指数
399002.sz	深证成份A股指数
399003.sz	深证成份B股指数
399004.sz	深证100R
399005.sz	中小板100指数
399007.sz	深证300价格指数
399008.sz	中小板300P
399100.sz	新指数
399101.sz	中小板综
399106.sz	深证综合指数
399107.sz	深证综合A股指数
399108.sz	深证综合B股指数
399110.sz	农林牧渔指数
399120.sz	采掘业指数
399130.sz	制造业指数
399131.sz	食品饮料指数
399132.sz	纺织服装指数
399133.sz	木材家具指数
399134.sz	造纸印刷指数
399135.sz	石化塑胶指数
399136.sz	电子指数
399137.sz	金属非金属指数
399138.sz	机械设备指数
399139.sz	医药生物指数
399140.sz	水电煤气指数
399150.sz	建筑业指数
399160.sz	运输仓储指数
399170.sz	信息技术指数
399180.sz	批发零售指数
399190.sz	金融保险指数
399200.sz	房地产业指数
399210.sz	社会服务指数
399220.sz	传播文化指数
399230.sz	综合类指数
399300.sz	沪深300
399305.sz	深证基金指数
399310.sz	巨潮40
399311.sz	巨潮1000
399312.sz	巨潮300
399313.sz	巨潮100
399314.sz	巨潮大盘
399315.sz	巨潮中盘
399316.sz	巨潮小盘
399317.sz	巨潮A指
399318.sz	巨潮B指
399319.sz	资源优势
399320.sz	公用事业
399321.sz	巨潮红利
399322.sz	巨潮治理指数
399323.sz	深证红利
399324.sz	深红利P
399325.sz	深证成长
399326.sz	深成长P
399327.sz	深证治理
399328.sz	深治理P
399329.sz	中小板100指数P
399330.sz	深证100P
399331.sz	深证创新
399332.sz	深创新P
399333.sz	中小板100指数R
399334.sz	深证央企指数
399335.sz	深证央企P
399336.sz	深证民营指数
399337.sz	深证民营P
399338.sz	深证科技指数
399339.sz	深证科技P
399340.sz	深证社会责任
399341.sz	深证责任P
399344.sz	深证300指数
399345.sz	深证300成长指数
399346.sz	深证300成长价格指数
399347.sz	深证300价值指数
399348.sz	深证300价值价格指数
399351.sz	深圳报业指数
399352.sz	深报综指
399353.sz	盐田港指
399355.sz	CBN长江
399356.sz	CBN珠江
399357.sz	CBN渤海
399358.sz	泰达指数
399359.sz	巨潮基建指数
399360.sz	巨潮装备指数
399361.sz	巨潮商业连锁
399362.sz	巨潮民营指数
399363.sz	巨潮科技指数
399364.sz	中金龙头消费
399365.sz	巨潮农业综合企业指数 
399366.sz	巨潮大宗商品生产商指数
399367.sz	巨潮地产指数
399368.sz	巨潮航天军工指数
399369.sz	巨潮-CBN-兴业企业社会责任指数
399370.sz	巨潮成长指数
399371.sz	巨潮价值指数
399372.sz	巨潮大盘成长
399373.sz	巨潮大盘价值
399374.sz	巨潮中盘成长
399375.sz	巨潮中盘价值
399376.sz	巨潮小盘成长
399377.sz	巨潮小盘价值
399481.sz	企债指数
399601.sz	中小板300R
399901.sz	小康指数
399902.sz	中证流通
399903.sz	中证100
399904.sz	中证200
399905.sz	中证500
399906.sz	中证800
399907.sz	中证700
399908.sz	沪深300能源
399909.sz	沪深300材料
399910.sz	沪深300工业
399911.sz	沪深300可选
399912.sz	沪深300消费
399913.sz	沪深300医药
399914.sz	沪深300金融
399915.sz	沪深300信息
399916.sz	沪深300电信
399917.sz	沪深300公用
399918.sz	沪深300成长
399919.sz	沪深300价值
399920.sz	沪深300R成长
399921.sz	沪深300R价值
399922.sz	中证红利
399923.sz	中证公司债指数
399924.sz	中证分离债指数
399925.sz	基本面50
399926.sz	中证央企
399927.sz	央企100
399928.sz	中证能源
399929.sz	中证材料
399930.sz	中证工业
399931.sz	中证可选
399932.sz	中证消费
399933.sz	中证医药
399934.sz	中证金融
399935.sz	中证信息
399936.sz	中证电信
399937.sz	中证公用
399938.sz	中证民营企业综合指数
399939.sz	中证民营企业200指数
399940.sz	中证财富大盘指数
399941.sz	中证内地新能源主题指数
399942.sz	中证内地消费主题指数
399943.sz	中证内地基建主题指数
399944.sz	中证内地资源主题指数
399945.sz	中证内地运输主题指数
399946.sz	中证内地金融主题指数
399947.sz	中证内地银行主题指数
399948.sz	中证内地地产主题指数
399949.sz	中证内地农业主题指数 
399950.sz	沪深300基建主题指数
399951.sz	沪深300银行指数
399952.sz	沪深300地产指数 
399953.sz	中证地方国有企业综合指数
399954.sz	中证地方国有企业100指数
399955.sz	中证国有企业综合指数
399956.sz	中证国有企业200指数
399957.sz	沪深300运输指数
399958.sz	中证创业成长指数
399960.sz	中证龙头企业指数
400001.sz	
400002.sz	
400005.sz	
400006.sz	
400007.sz	
400008.sz	
400009.sz	
400010.sz	
400011.sz	
400012.sz	
400013.sz	
400016.sz	
400017.sz	
400018.sz	
400019.sz	
400020.sz	
400021.sz	
400022.sz	
400023.sz	
400025.sz	
400026.sz	
400027.sz	
400028.sz	
400029.sz	
400030.sz	
400031.sz	
400032.sz	
400033.sz	
400035.sz	
400036.sz	
400037.sz	
400038.sz	
400039.sz	
400040.sz	
400041.sz	
400042.sz	
400043.sz	
400044.sz	
400045.sz	
400046.sz	
400048.sz	
400049.sz	
400050.sz	
400051.sz	
400052.sz	
400053.sz	
400054.sz	
400055.sz	
400056.sz	
400057.sz	
420008.sz	
420011.sz	
420016.sz	
420032.sz	
420047.sz	
430001.sz	
430002.sz	
430003.sz	
430004.sz	
430005.sz	
430006.sz	
430007.sz	
430008.sz	
430009.sz	
430010.sz	
430011.sz	
430012.sz	
430013.sz	
430014.sz	
430015.sz	
430016.sz	
430017.sz	
430018.sz	
430019.sz	
430020.sz	
430021.sz	
430022.sz	
430023.sz	
430024.sz	
430025.sz	
430026.sz	
430027.sz	
430028.sz	
430029.sz	
430030.sz	
430031.sz	
430032.sz	
430033.sz	
430034.sz	
430035.sz	
430036.sz	
430037.sz	
430038.sz	
430039.sz	
430040.sz	
430041.sz	
430042.sz	
430043.sz	
430044.sz	
430045.sz	
430046.sz	
430047.sz	
430048.sz	
430049.sz	
430050.sz	
430051.sz	
430052.sz	
430053.sz	
430054.sz	
430055.sz	
430056.sz	
430057.sz	
430058.sz	
