#symbol,announce_date,alloc_stock,alloc_price,total_share,x_date,registration_date,paydate_start,paydate_end,list_date,amount
600858.sh,20071102,3.00,22.78,12134.67,20071025,20071016,20071017,20071023,20071105,805858332.1,
600858.sh,19940709,3.00,2.9,6003.7,19940718,19940715,19940718,19940729,19940801,25839000,
600859.sh,19980606,3.00,,,,,,,,,
600859.sh,19971007,2.27,7.8,24257.6,19970903,19970902,19970903,19970916,19971010,430020325.8,
600859.sh,19951209,3.00,5.5,15112.5,19951101,19951031,19951101,19951115,19951212,179544029.5,
600860.sh,20000311,3.00,,10535.86,,,,,,,
600861.sh,20010523,3.00,,40573.89,,,,,,,
600861.sh,19990302,3.00,6.5,22860,19990111,19990108,19990111,19990122,19990305,272302100,
600861.sh,19970228,3.00,5,19000,19961225,19961224,19961225,19970113,19970305,193000000,
600863.sh,20050531,3.00,,198122,,,,,,,
600863.sh,20011215,3.00,6.6,94498,20011120,20011119,20011120,20011203,20011219,301158000,
600863.sh,20000526,3.00,,,,,,,,,
600863.sh,19990120,8.00,5,55510,19981218,19981217,19981218,19981231,19990125,1949628500,
600863.sh,19961218,3.00,4,41200,19961125,19961122,19961125,19961206,19961223,60000000,
600864.sh,19991231,2.50,7,12517.69,19991215,19991214,19991215,19991228,20000107,79923403,
600865.sh,19980121,1.84,3.5,22779.25,19971209,19971208,19971209,19971222,19980123,146698370,
600865.sh,19951222,2.00,3.7,11793.6,19951120,19951117,19951120,19951201,19951227,82302800,
600866.sh,19990828,3.00,9,16617.28,19990727,19990726,19990727,19990809,19990902,238883580,
600866.sh,19970723,1.88,9,11606.34,19970702,19970627,19970702,19970715,19970728,105856920,
600866.sh,19960406,2.50,5.5,6502.56,19960322,19960321,19960322,19960403,19960410,41327000,
600867.sh,19990125,3.00,7,20800.84,19981218,19981217,19981218,19981231,19990129,436817549,
600867.sh,19970801,2.00,8,17334.03,19970704,19970703,19970704,19970717,19970804,277344472,
600867.sh,19960131,2.50,4.8,9244.82,19951225,19951222,19951225,19960108,19960202,110937792,
600868.sh,20031223,3.00,,101233.73,,,,,,,
600868.sh,20010405,3.00,6,69433.77,20010309,20010308,20010309,20010322,20010410,895660254,
600868.sh,19980815,2.21,9,37775.75,19980710,19980709,19980710,19980723,19980819,505832220,
600868.sh,19961220,1.84,6,13813.8,19961125,19961122,19961125,19961206,19961225,97048224,
600868.sh,19950812,2.50,6,7728,19950822,19950818,19950822,19950901,19950904,57960000,
600872.sh,20010428,3.00,,45005.6,,,,,,,
600872.sh,19990119,2.31,6,26964.05,19981222,19981221,19981222,19990105,19990125,273570840,
600873.sh,19970825,3.00,5.5,9490,19970722,19970721,19970722,19970804,19970827,73351316.5,
600877.sh,19980804,3.00,,,,,,,,,
600877.sh,19970702,1.50,4.5,41206.16,19970520,19970519,19970520,19970609,19970708,278141580,
600877.sh,19960508,2.50,,20603.08,,,,,,,
600879.sh,20010209,2.00,20,14572.21,20010108,20010105,20010108,20010119,20010214,315000000,
600879.sh,19981127,2.73,6.5,8456.07,19981106,19981105,19981106,19981119,19981202,81818100,
600880.sh,20071123,1.10,13.46,18225.21,20071116,20071107,20071108,20071114,20071126,266461805.28,
600880.sh,20030719,3.00,,13018,,,,,,,
600880.sh,20010913,3.00,,,,,,,,,
600880.sh,19980417,3.00,,7232.23,,,,,,,
600880.sh,19970422,2.31,4,6500,19970310,19970307,19970310,19970325,19970425,29289000,
600881.sh,20030704,3.00,4.77,47510.63,20030617,20030616,20030617,20030630,20030708,394262852.22,
600881.sh,20000919,3.00,6.5,41075.65,20000816,20000815,20000816,20000829,20000921,418273427,
600881.sh,19990407,3.00,,29339.75,,,,,,,
600881.sh,19980811,4.44,10,22705.02,19980826,19980825,19980826,19980908,19980930,663472820,
600881.sh,19961230,2.14,4.6,8656.6,19970115,19970114,19970115,19970128,19970307,85329333,
600882.sh,19991213,3.00,5.5,15253.2,19991027,19991026,19991027,19991109,19991222,183243940,
600882.sh,19970830,2.61,4.85,13248.2,19970627,19970626,19970627,19970717,19970903,97242635.8,
600883.sh,20011128,3.00,14.2,10200,20011029,20011026,20011029,20011109,20011130,115020000,
600883.sh,20010331,3.00,,6800,,,,,,,
600884.sh,20050409,3.00,,41085.82,,,,,,,
600884.sh,20040306,3.00,,41085.82,,,,,,,
600884.sh,20011205,3.00,12,23783.09,20011009,20011008,20011009,20011022,20011207,432895056,
600884.sh,19990202,2.14,10,14479.92,19981222,19981221,19981222,19990105,19990205,137547400,
600884.sh,19970816,2.14,6,8517.6,19970721,19970718,19970721,19970801,19970820,109512000,
600886.sh,20070921,3.00,6.14,81349.17,20070917,20070906,20070907,20070913,20070924,1480579239.76,
600886.sh,19980826,1.50,15,24499.64,19980724,19980723,19980724,19980806,19980831,551241810,
600887.sh,20000617,3.00,,,,,,,,,
600887.sh,19981230,3.00,15,13042.49,19981119,19981118,19981119,19981203,19990105,243692400,
600887.sh,19970818,3.00,6.8,10032.69,19970627,19970626,19970627,19970715,19970821,204666774,
600888.sh,19980527,3.00,,,,,,,,,
600889.sh,20051022,3.00,,16154.74,,,,,,,
600889.sh,20020525,3.00,,16154.74,,,,,,,
600889.sh,19990907,3.00,6.2,10947.48,19990810,19990809,19990810,19990823,19990910,91713208.6,
600890.sh,20000509,3.00,,,,,,,,,
600890.sh,19991021,3.00,,,,,,,,,
600890.sh,19970814,3.00,8,14455,19970709,19970708,19970709,19970722,19970814,193689792,
600891.sh,19971011,3.00,5,10210,19970827,19970826,19970827,19970909,19971016,140741000,
600893.sh,19980123,2.48,7,19176.41,19971211,19971210,19971211,19971224,19980210,152779070.4,
600894.sh,19990329,3.00,3.6,63246.06,19990303,19990302,19990303,19990316,19990405,193389742.8,
600894.sh,19970814,2.00,4.58,60000,19970723,19970722,19970723,19970805,19970815,148669700,
600895.sh,20080819,2.90,7.7,121566.9,20080815,20080806,20080807,20080813,20080821,2564258235,
600895.sh,20010316,8.00,15,23325,20010214,20010213,20010214,20010227,20010321,1065600000,
600895.sh,19980808,2.31,7.5,19500,19980710,19980709,19980710,19980723,19980812,286875000,
600896.sh,19991105,2.00,6,28008.08,19990922,19990921,19990922,19991012,19991111,223210800,
600896.sh,19971007,3.00,4.5,16670,19970829,19970828,19970829,19970911,19971010,90092250,
600897.sh,19970821,2.50,10,21600,19970718,19970717,19970718,19970801,19970825,540000000,
600898.sh,19980729,2.31,7,17488.14,19980622,19980619,19980622,19980703,19980803,158905250,
600963.sh,20090520,3.00,0,43480.01,,,,,,0,
600963.sh,20071117,3.00,0,43480.01,,,,,,0,
900903.sh,19930605,9.00,0.38,8590,19930705,19930702,19930709,19930723,19930805,8617500,
900911.sh,19970709,3.00,0.54,48800,19970724,19970723,19970804,19970819,19970904,23281830,
900911.sh,19940701,3.00,0.46,41000,19940707,19940706,19940715,19940726,19940811,15180000,
000001.sz,20040701,3.00,,194582.21,,,,,,,
000001.sz,20001206,3.00,8,155184.71,20001106,20001103,20001107,20001120,20001208,3151800456,
000001.sz,19940702,1.00,5,26941.79,19940709,19940708,19940728,19940810,19940822,134708945,
000001.sz,19930509,1.00,16,0,19930524,19930521,19930614,19930702,,323280000,
000002.sz,20000128,2.73,7.5,54553.75,20000110,20000107,20000111,20000124,20000216,640758450,
000002.sz,19970626,2.37,4.5,36460.48,19970714,19970711,19970716,19970729,19970822,388136821.5,
000004.sz,19930508,4.00,10,0,19930524,19930521,,,19930621,128700000,
000005.sz,20010118,2.73,4.95,56981.93,20001221,20001220,20001222,20010105,20010207,405209500,
000005.sz,19940917,10.00,3,9000,19941104,19940922,19941012,19941025,19941104,270000000,
000006.sz,20090408,3.00,0,50718.33,,,,,,0,
000006.sz,19970507,3.00,12,13562.01,19970328,19970327,19970401,19970414,,488232264,
000006.sz,19941220,1.50,5.6,9071.58,19941227,19941226,19950123,19950224,19950308,76201244,
000006.sz,19930526,3.00,12.8,,19930607,19930604,19930628,19930722,19930705,136073651.2,
000007.sz,19990804,3.00,,,,,,,,,
000007.sz,19940615,3.00,4,4331.63,19940630,19940629,19940719,19940801,19940811,51979608,
000007.sz,19930516,5.00,9,2548.02,19930531,19930528,19930621,19930715,19930628,114660900,
000008.sz,19940909,1.50,3,4478.76,19940919,19940916,19941006,19941019,19941031,20154417,
000008.sz,19930519,3.00,10,2376,19930531,19930528,19930621,19930715,19930628,71280000,
000009.sz,19960531,2.40,2.55,80376.98,19960424,19960423,19960426,19960509,,278925793.2,
000010.sz,19971119,3.00,5,5865.06,19971210,19971209,19971212,19971225,19980122,74290620,
000010.sz,19941231,6.00,2.5,,,19950104,19950110,19950120,,49093680,
000011.sz,19930630,1.00,,,,,,,,,
000012.sz,19970715,1.94,4,50709.91,19970730,19970729,19970801,19970814,19970929,392511520,
000012.sz,19930516,5.00,7.95,,19930524,19930521,19930614,19930708,,284560058.1,
000014.sz,19930505,5.00,9.18,0,19930517,19930514,19930601,19930617,19930621,121919580,
000016.sz,20020514,2.73,,60198.64,,,,,,,
000016.sz,19990529,3.00,10.5,36557.26,19980716,19980715,19980720,19980731,19980925,250015101,
000016.sz,19960702,3.00,6.28,16300.58,19960717,19960716,19960719,19960801,19960823,307102958.6,
000017.sz,19931130,2.00,8.7,,19931213,19931210,19931227,19940107,19940103,463451905.8,
000019.sz,20010120,3.00,5,16670.77,20001222,20001221,20001225,20010108,20010208,76077020,
000019.sz,19941229,1.00,2.3,11804.42,19950104,19950103,19950220,19950303,19950315,20871170.6,
000020.sz,19971013,3.00,4,21233.3,19971028,19971027,19971030,19971112,19971222,113473996,
000021.sz,20011031,3.00,,73293.21,,,,,,,
000021.sz,19981224,3.00,18,53105.47,19981124,19981123,19981126,19981209,19981228,589306122,
000021.sz,19960520,3.00,3.68,18959.38,19960418,19960417,19960422,19960503,,53941649.76,
000023.sz,20001022,2.86,,13875.62,,,,,,,
000024.sz,20031203,3.00,8.93,47639.6,20031112,20031111,20031112,20031125,20031204,350855770.8,
000024.sz,19960709,3.00,4.5,27720,19960724,19960723,19960726,19960808,19960906,196242750,
000026.sz,19971015,2.00,8,13851,19971030,19971029,19971103,19971114,19980105,221616000,
000026.sz,19951222,3.00,6,9150,19960102,19951229,19960104,19960117,19960125,33750000,
000027.sz,20001018,2.50,5.8,90661.62,20000908,20000907,20000911,20000922,20001020,553686780.4,
000027.sz,19970131,2.59,3.98,40656,19970303,19970228,19970305,19970318,19970416,187664009.64,
000031.sz,20070829,3.00,6.5,69945.36,20070821,20070810,20070813,20070817,20070830,1348179514.5,
000031.sz,19970220,2.40,3.8,33000,19970306,19970305,19970310,19970321,19970422,163559231.4,
000033.sz,19950503,3.00,2.5,25200,19950509,19950508,19950608,19950621,19950629,55055925,
000035.sz,20000711,3.00,,11588.72,,,,,,,
000035.sz,19950223,3.00,2.45,8104,19950228,19950227,19950331,19950413,19950425,59564400,
000037.sz,20010324,3.00,13.4,35640,20010216,20010215,20010219,20010302,20010327,179104400,
000040.sz,19990508,3.00,6,20170.43,19990323,19990322,19990325,19990407,19990512,198554166,
000040.sz,19970811,3.00,7.3,17624.87,19970826,19970825,19970828,19970910,19971013,185826281.5,
000040.sz,19951122,2.31,4,14576.61,19951129,19951128,19951201,19951214,19951222,57839680,
000042.sz,20020810,3.00,,23946.3,,,,,,,
000042.sz,19970429,2.30,12.8,13906.1,19970317,19970314,19970319,19970401,,409395584,
000043.sz,19971017,2.73,6.5,13013,19970829,19970828,19970902,19970915,19971021,59770568,
000046.sz,20010524,3.00,10.5,20488.78,20010413,20010412,20010416,20010427,20010525,411563418,
000046.sz,19950811,1.78,3.8,8788,19950821,19950818,19950823,19950905,19950913,59275060,
000048.sz,19970705,1.88,6.8,13248,19970717,19970716,19970721,19970801,19970822,168873104,
000050.sz,19980314,2.73,5.5,9135.5,19980331,19980330,19980402,19980415,19980525,137032500,
000055.sz,19991102,2.50,14.5,28800,19990920,19990917,19990922,19991012,19991105,121800000,
000055.sz,19990410,3.00,,24000,,,,,,,
000058.sz,20000427,8.00,6.82,61342.71,20000403,20000331,20000404,20000417,20000508,350392715,
000058.sz,19990928,3.00,,40248,,,,,,,
000059.sz,19980728,3.00,7,61500,19980813,19980812,19980817,19980828,19980917,337576500,
000060.sz,20050330,3.00,,43200,,,,,,,
000060.sz,20020615,3.00,,43200,,,,,,,
000060.sz,19990323,8.00,10,8000,19990115,19990114,19990119,19990201,19990326,640000000,
000061.sz,20030417,3.00,9.19,18485.76,20030331,20030328,20030331,20030411,20030422,280395501.84,
000061.sz,20000930,2.50,12.8,15413.23,20000904,20000901,20000905,20000918,20001010,393284505.6,
000061.sz,19980613,1.31,8,11631.06,19980630,19980629,19980702,19980715,19980828,97063824,
000062.sz,20011101,3.00,,,,,,,,,
000062.sz,19980711,3.00,10,16000,19981117,19981116,19981119,19981202,19990121,480000000,
000063.sz,19990828,2.31,20,32500,19990728,19990727,19990730,19990812,19990902,390000000,
000065.sz,20010113,3.00,9,8000,20001204,20001201,20001205,20001218,20010117,193708800,
000066.sz,20000111,1.65,12,28856.1,20000126,20000125,20000127,20000223,20000316,205200000,
000068.sz,19980701,3.00,,52398.03,,,,,,,
000069.sz,20000922,3.00,9,34560,20000821,20000818,20000822,20000904,20000926,243000000,
000088.sz,20040217,3.00,19.62,58500,20040116,20040115,20040116,20040210,20040219,735750000,
000089.sz,20000921,2.00,12,45000,20000828,20000825,20000829,20000911,20000926,598680000,
000090.sz,20040323,3.00,,22326.16,,,,,,,
000099.sz,20040116,3.00,7.12,23520,20031205,20031204,20031205,20031218,20040129,153792000,
000158.sz,20030908,3.00,5.07,40000,20030818,20030815,20030818,20030829,20030909,152100000,
000400.sz,19991105,2.00,11,20700,19990928,19990927,19990930,19991020,19991110,323630000,
000400.sz,19990209,3.00,,13800,,,,,,,
000401.sz,20040225,3.00,4.61,88178.55,20040204,20040203,20040204,20040217,20040227,373341145.04,
000401.sz,20000830,3.00,4,81440.16,20000731,20000728,20000801,20000814,20000831,269535752,
000401.sz,19970705,3.00,5,40000,19970722,19970721,19970724,19970806,19970926,262226700,
000404.sz,20010411,3.00,8.2,23725.08,20010312,20010309,20010313,20010326,20010413,193544919.8,
000404.sz,20000325,3.00,,15208.38,,,,,,,
000404.sz,19970926,3.00,5.6,14000,19971017,19971016,19971021,19971103,19971126,67827916.5,
000407.sz,20000115,2.00,8,21780,20000214,20000128,20000215,20000228,20000321,174310000,
000407.sz,19970926,2.31,5,7865,19971017,19971016,19971021,19971103,19971209,90750000,
000408.sz,20010407,3.00,12,10382.4,20010301,20010228,20010302,20010315,20010410,130752000,
000408.sz,19990527,3.00,,10382.4,,,,,,,
000408.sz,19971124,1.70,7,8870.4,19971211,19971210,19971215,19971226,19980122,105840000,
000409.sz,19970826,1.75,6,13927.2,19970910,19970909,19970912,19970925,19971110,58494000,
000410.sz,19980529,2.31,4.2,28057.06,19980303,19980302,19980305,19980430,19980710,253464666,
000415.sz,20011121,3.00,,23318,,,,,,,
000415.sz,19990806,2.31,9.8,11700,19990708,19990707,19990712,19990723,19990810,106624000,
000416.sz,19971204,2.00,4.6,9700.8,19971219,19971218,19971223,19980107,19980414,76686825.4,
000417.sz,20020824,2.31,,13141.65,,,,,,,
000417.sz,20001115,3.00,14,7540.38,20000928,20000927,20000929,20001019,20001120,123725280,
000417.sz,19980303,3.00,9,6065.25,19980318,19980317,19980320,19980402,19980506,132761970,
000419.sz,20000708,3.00,13.6,15965,20000612,20000609,20000613,20000626,20000711,215670908,
000419.sz,19980116,1.00,9.5,15315,19980217,19980216,19980219,19980304,19980422,61755937.4,
000420.sz,20000715,3.00,6,33125.48,20000619,20000616,20000620,20000703,20000719,282015990,
000420.sz,19980710,2.50,4.5,29783.18,19980728,19980727,19980730,19980812,19980909,150403320,
000421.sz,20010918,3.00,,19718.3,,,,,,,
000421.sz,19990908,1.88,7,18173.28,19990816,19990813,19990818,19990831,19990920,108151435,
000421.sz,19971013,1.67,5,9770.4,19971028,19971027,19971030,19971112,19971223,79395000,
000422.sz,20080331,2.50,0,54237.81,,,,,,0,
000422.sz,20041116,3.00,6.17,21388.04,20041025,20041022,20041025,20041105,20041118,201482022.53,
000422.sz,20010927,3.00,10,18696.3,20010813,20010810,20010814,20010827,20010928,269173350,
000422.sz,19971204,1.54,8,12750.15,19971219,19971218,19971223,19980107,19980213,130529520,
000423.sz,20000830,2.50,8,16767.67,20000731,20000728,20000801,20000814,20000901,335351912,
000423.sz,19971231,1.55,6,12101.66,19980122,19980121,19980209,19980220,19980409,112283886,
000425.sz,20011124,2.31,10,45856.33,20011012,20011011,20011015,20011026,20011127,369709120,
000425.sz,19991027,3.00,7.25,15593.06,19990916,19990915,19990920,19991008,19991101,148189391,
000426.sz,20010330,3.00,13.2,18448.08,20010219,20010216,20010220,20010305,20010402,226927008,
000426.sz,19980425,4.04,8,10949.4,19980512,19980511,19980514,19980527,19980708,353920000,
000428.sz,20010308,3.00,11,15880,20010205,20010119,20010206,20010219,20010312,154440000,
000428.sz,19980602,3.00,9.8,14400,19981105,19981104,19981109,19981120,19981218,145040000,
000429.sz,20000915,3.00,11,76425.62,20000816,20000815,20000817,20000830,20000919,812044750,
000501.sz,19971025,3.00,7,28988.34,19971110,19971107,19971112,19971125,19971223,217175637,
000501.sz,19930512,3.00,9,14004.3,19930531,19930528,19930621,19930708,19930628,378108900,
000502.sz,19930609,3.00,10,6139.23,19930619,19930618,19930712,19930729,19930719,184176970,
000503.sz,19950127,2.30,,19500,,,,,,,
000503.sz,19930604,5.00,4.7,10000,19930612,19930611,19930705,19930729,19930712,235000000,
000504.sz,19950228,1.50,2.6,27250.65,19950307,19950306,19950324,19950330,19950411,27930167.2,
000504.sz,19930528,5.00,5,10813.76,19930614,19930611,19930705,19930723,19930712,270343885,
000506.sz,19941227,2.50,2.22,19734.82,19950104,19950103,19950123,19950216,19950228,55717557.78,
000506.sz,19930528,1.00,6.2,13799.76,19930612,19930611,19930705,19930729,19930712,85558100,
000507.sz,19930528,5.00,8,15978,19930605,19930604,19930628,19930722,19930705,670418400,
000509.sz,20010925,3.00,11.15,21518.52,20010816,20010815,20010817,20010830,20010928,388295126.25,
000509.sz,19930706,4.50,6.5,8154,19930717,19930716,19930809,19930909,19930816,143114400,
000510.sz,20090117,3.00,0,60918.23,,,,,,0,
000510.sz,20051021,3.00,,60918.23,,,,,,,
000510.sz,19970430,2.98,4.5,23960.97,19970516,19970515,19970520,19970602,19970703,239698552.5,
000510.sz,19950801,2.31,3.13,10305.36,19950809,19950808,19950811,19950824,19950901,43218586.15,
000510.sz,19930616,3.00,6.8,5284.8,19930703,19930702,19930726,19930819,19930802,107809920,
000511.sz,19941217,2.59,3.2,9633.67,19941227,19941226,19950127,19950224,19950308,38071718.4,
000511.sz,19930628,5.00,6,5505.03,19930721,19930709,19930802,19930819,19930809,165150906,
000513.sz,20050701,3.00,,30603.55,,,,,,,
000513.sz,20040723,6.00,,30603.55,,,,,,,
000513.sz,19970124,3.00,4.7,13542.44,19970225,19970224,19970227,19970312,19970409,129660413.4,
000513.sz,19941224,2.65,4.1,18442.18,19950104,19950103,19950213,19950222,19950306,61502488.7,
000514.sz,19990830,2.31,,11754.29,,,,,,,
000516.sz,20090707,3.00,0,29631.1,,,,,,0,
000516.sz,20010228,3.00,12,12035.03,20010116,20010115,20010117,20010213,20010302,120335472,
000516.sz,19940511,1.00,3,5065.25,19940526,19940525,19940614,19940627,19940707,15195750,
000519.sz,20010424,1.67,12,12774.8,20010315,20010314,20010316,20010329,20010427,105483504,
000519.sz,19950110,2.84,3,5382.12,19950117,19950116,19950303,19950316,19950328,15964173,
000520.sz,19980213,2.14,6,35949.92,19980302,19980227,19980304,19980317,19980415,419524992,
000520.sz,19940930,2.00,3,18087.64,19941013,19941012,19941228,19950111,19950123,53373096,
000521.sz,19970826,2.22,4.8,38022.63,19970725,19970724,19970729,19970811,19970829,160400136,
000521.sz,19941224,2.00,3.88,13035,19941227,19941226,19950127,19950224,19950308,101151600,
000522.sz,19950311,1.50,3,28800,19950317,19950316,19950328,19950410,19950418,64126500,
000523.sz,19950323,1.77,3.3,13816.81,19950328,19950327,19950420,19950503,19950511,65296789.8,
000524.sz,19970310,2.70,4.8,16333.96,19970324,19970321,19970326,19970408,19970424,211688174.4,
000525.sz,20060301,3.00,,28023.88,,,,,,,
000525.sz,20001102,2.50,12.68,14777.69,20000925,20000922,20000926,20001016,20001106,216441488.24,
000526.sz,19940920,3.00,3.24,5785,19940927,19940926,19941215,19941228,19950110,45994113.36,
000527.sz,19990923,2.31,7.5,43022.36,19990810,19990809,19990812,19990825,19990928,409995817.5,
000527.sz,19970705,2.27,7,27511.15,19970722,19970721,19970724,19970806,19970828,390808243,
000527.sz,19951005,3.00,3.95,18216,19950821,19950818,19950823,19950905,19950913,103718310,
000528.sz,20040621,3.00,9.38,32753.68,20040531,20040528,20040531,20040611,20040623,336657927.06,
000528.sz,19940930,2.50,2.8,25500,19941019,19941018,19950227,19950310,19950322,53588945.2,
000530.sz,19970418,3.00,4.8,14462.46,19970506,19970505,19970508,19970521,19970618,208259424,
000530.sz,19941220,2.74,3.4,11055,19941227,19941226,19950127,19950224,19950308,33899700,
000531.sz,19971008,2.73,5.3,21166.41,19971023,19971022,19971027,19971107,19971222,162328400,
000531.sz,19950322,1.67,2.9,15192,19950328,19950327,19950427,19950510,19950518,73398628.8,
000532.sz,19940927,3.00,4.6,16799.4,19941010,19941007,19941027,19941114,19941124,231831720,
000533.sz,20000818,3.00,,,,,,,,,
000534.sz,19941205,3.00,3.25,10343,,,,,,,
000536.sz,19940929,2.74,3.32,11000,19941019,19941018,19941220,19950103,19950113,39598280.76,
000537.sz,20000822,2.08,19.8,19867.82,20000721,20000720,20000724,20000804,20000823,298667833.2,
000538.sz,20000118,2.00,7,16818.49,19991214,19991213,19991215,19991228,20000121,123431392,
000538.sz,19951104,2.70,3.1,8800,19951108,19951107,19951110,19951123,19951201,20222168,
000540.sz,19951223,1.67,3.2,7706.17,19951227,19951226,19951229,19960112,19960122,12794883.2,
000541.sz,19960927,3.00,8.5,18390.8,,,,,,,
000541.sz,19941224,2.00,8,11575.5,19950104,19950103,19950116,19950127,19950222,145224288,
000543.sz,19980211,3.00,6.8,73470.35,19980226,19980225,19980302,19980313,19980409,260476482,
000543.sz,19960628,3.00,3,55500,19960514,19960513,19960516,19960529,,370960000,
000544.sz,19950719,2.00,2.5,17850,19950804,19950803,19950808,19950821,19950829,37867505,
000545.sz,19950106,2.87,2.95,11046,19950110,19950109,19950224,19950309,19950321,93520959,
000546.sz,19941202,2.00,2.43,12840,19941013,19941012,19941215,19941228,19950103,24991811.28,
000547.sz,20010908,3.00,,12242.32,,,,,,,
000547.sz,19970807,2.80,5,9815.09,19971216,19971215,19971218,19971231,19980213,121361615,
000547.sz,19970422,2.00,3.5,7931.79,19960717,19960716,19960719,19960801,19970422,43441440,
000547.sz,19941213,3.00,3.5,5322,19941220,19941219,19950120,19950216,19950228,55881000,
000548.sz,19940929,2.00,3.77,20107,19941013,19941012,19941213,19941226,19950106,77776630.62,
000551.sz,20020730,3.00,,24172.64,,,,,,,
000551.sz,19970404,3.00,,,,,,,,,
000551.sz,19950831,2.78,3.15,8100,19950906,19950905,19950908,19950921,19950929,62115892.65,
000553.sz,19961216,3.00,4,13997.05,19961111,19961108,19961113,19961126,,167964564,
000553.sz,19950630,3.00,3.5,11398.8,19950704,19950703,19950706,19950719,19950727,91147248.9,
000554.sz,19940109,8.00,5,10666,19940122,19940121,19940214,19940302,19940307,208000000,
000557.sz,20010320,1.50,,50526.14,,,,,,,
000557.sz,19991104,3.00,9.6,22020.33,19990909,19990908,19990913,19990924,19991108,311302972.8,
000557.sz,19970618,1.65,8.28,20491.02,19970707,19970704,19970709,19970722,19970828,126627182.64,
000557.sz,19951006,2.14,4.3,10360,19951011,19951010,19951013,19951026,19951103,38648400,
000558.sz,19950929,2.79,3.2,8600,19951011,19951010,19951013,19951026,19951103,45814627.8,
000559.sz,20041008,3.00,0,36628.12,,,,,,0,
000559.sz,20010404,3.00,14,28285.98,20010305,20010302,20010306,20010319,20010405,375897270,
000559.sz,20000720,3.00,,21758.45,,,,,,,
000559.sz,19971227,2.50,8,18827.72,19980114,19980113,19980116,19980212,19980320,234458656,
000559.sz,19960719,2.48,4.2,13189.11,19960805,19960802,19960807,19960820,19960912,105027556.2,
000560.sz,19951101,3.00,2.8,12000,19951108,19951107,19951110,19951123,19951201,40320000,
000561.sz,19980213,2.50,4,32712.75,19980302,19980227,19980304,19980317,19980414,279540408,
000561.sz,19960723,3.00,3,22514.04,19960806,19960805,19960808,19960821,19960913,142397508,
000562.sz,20020625,2.14,,,,,,,,,
000562.sz,19951124,1.00,3,17500,19951129,19951128,19951201,19951214,19951222,34950000,
000563.sz,20000601,3.00,,31418.7,,,,,,,
000563.sz,20000429,3.00,,17454.83,,,,,,,
000563.sz,19971121,3.00,5,13753.01,19971209,19971208,19971211,19971224,19980122,185091170,
000564.sz,19970618,2.50,4.3,16165.4,19970507,19970506,19970509,19970522,19970627,174416582.7,
000564.sz,19951025,3.00,2.85,10584.63,19951031,19951030,19951102,19951115,19951123,52099995,
000564.sz,19940413,3.00,3.8,9176.19,19940419,19940418,19940506,19940519,19940531,53520720,
000565.sz,20000113,2.00,7,15718.12,19991214,19991213,19991215,19991228,20000117,113789676,
000565.sz,19960524,2.30,3,7040.75,19960418,19960417,19960422,19960503,,48581175,
000566.sz,19950929,2.00,3.5,14250,19951011,19951010,19951013,19951026,19951103,37840356.7,
000568.sz,20021205,3.00,8,48893.46,20021111,20021108,20021111,20021122,20021209,295521776,
000568.sz,19971219,1.56,7,32527.87,19980107,19980106,19980109,19980122,19980320,355773593,
000570.sz,20000331,3.00,9,35200,20000302,20000301,20000303,20000316,20000405,200245959,
000570.sz,19951122,2.73,4,13200,19951129,19951128,19951201,19951214,19951222,144000000,
000571.sz,19980526,3.00,,,,,,,,,
000571.sz,19970704,1.07,6,47488,19970721,19970718,19970723,19970805,19970904,305280000,
000571.sz,19950826,2.14,3.8,11200,19950830,19950829,19950901,19950914,19980922,91200000,
000573.sz,19980806,2.14,5.08,39970.65,19980821,19980820,19980825,19980907,19980930,262013024.36,
000573.sz,19960402,2.10,5.8,14283,19960416,19960415,19960418,19960430,19960522,96684840,
000576.sz,19980605,1.82,7.7,21808.31,19980622,19980619,19980624,19980707,19980814,227269326.9,
000576.sz,19960719,2.50,6.5,10573.73,19960805,19960802,19960807,19960820,19960904,171823080,
000578.sz,20020820,3.00,,19815.34,,,,,,,
000578.sz,20010814,3.00,,19815.34,,,,,,,
000578.sz,19990821,3.00,9,10126.54,19990719,19990716,19990721,19990803,19990825,79378299,
000578.sz,19961031,2.73,3,5683.3,19960812,19960809,19960814,19960827,,46498368,
000581.sz,20001012,2.31,10,39446.61,20001027,20001026,20001030,20001110,20001130,419000000,
000582.sz,20010823,3.00,,18847.18,,,,,,,
000582.sz,19990819,3.00,6,14548.6,19990716,19990715,19990720,19990802,19990823,257914800,
000586.sz,19980226,3.00,5,13800,19980313,19980312,19980317,19980330,19980427,54000000,
000587.sz,20011222,3.00,,18571.16,,,,,,,
000587.sz,19990423,3.00,5.6,16644.37,19990315,19990312,19990317,19990330,19990427,107899898.4,
000587.sz,19970723,1.65,3.8,14560,19970808,19970807,19970812,19970825,19970912,79206208.2,
000589.sz,20000108,3.00,5.5,21800.96,19991222,19991221,19991223,19991229,20000112,199745870.5,
000589.sz,19970621,1.76,10,20153.5,19970710,19970709,19970714,19970725,19970828,164746340,
000590.sz,19991229,3.00,9,10264.56,19991206,19991203,19991207,19991221,20000106,91331451,
000590.sz,19970815,2.00,6,9000,19970901,19970829,19970903,19970916,19971030,75873786,
000591.sz,20040429,3.00,,9986.62,,,,,,,
